timestamp,mV
2025-05-08 12:12:00,0.8225295611543618
2025-05-08 12:18:00,0.8697490026177834
2025-05-08 12:25:00,0.8697490026177834
2025-05-08 12:31:00,0.8576958985908941
2025-05-08 12:38:00,0.8458098281751337
2025-05-08 12:44:00,0.8340884765952224
2025-05-08 12:51:00,0.8458098281751337
2025-05-08 12:57:00,0.8819714875603583
2025-05-08 13:04:00,0.9069341548063794
2025-05-08 13:10:00,0.9196791985117059
2025-05-08 13:16:00,0.8943657337095816
2025-05-08 13:23:00,0.8697490026177834
2025-05-08 13:29:00,0.8943657337095816
2025-05-08 13:36:00,0.9326033468832199
2025-05-08 13:42:00,0.8819714875603583
2025-05-08 13:49:00,0.8697490026177834
2025-05-08 13:55:00,0.8943657337095816
2025-05-08 14:02:00,0.8943657337095816
2025-05-08 14:08:00,0.8576958985908941
2025-05-08 14:14:00,0.8111308307896873
2025-05-08 14:21:00,0.7888050765828509
2025-05-08 14:27:00,0.7998900656338787
2025-05-08 14:34:00,0.8576958985908941
2025-05-08 14:40:00,0.9196791985117059
2025-05-08 14:47:00,0.8576958985908941
2025-05-08 14:53:00,0.8340884765952224
2025-05-08 15:00:00,0.8576958985908941
2025-05-08 15:06:00,0.8819714875603583
2025-05-08 15:12:00,0.8697490026177834
2025-05-08 15:19:00,0.8943657337095816
2025-05-08 15:25:00,0.9196791985117059
2025-05-08 15:32:00,0.9326033468832199
2025-05-08 15:38:00,0.8943657337095816
2025-05-08 15:45:00,0.8697490026177834
2025-05-08 15:51:00,0.8943657337095816
2025-05-08 15:57:00,0.9326033468832199
2025-05-08 16:04:00,0.8225295611543618
2025-05-08 16:10:00,0.7998900656338787
2025-05-08 16:17:00,0.8225295611543618
2025-05-08 16:23:00,0.8943657337095816
2025-05-08 16:30:00,1.0
2025-05-08 16:36:00,0.9069341548063794
2025-05-08 16:43:00,0.8819714875603583
2025-05-08 16:49:00,0.9069341548063794
2025-05-08 16:55:00,0.9196791985117059
2025-05-08 17:02:00,0.8458098281751337
2025-05-08 17:08:00,0.8340884765952224
2025-05-08 17:15:00,0.8576958985908941
2025-05-08 17:21:00,0.8819714875603583
2025-05-08 17:28:00,0.8111308307896873
2025-05-08 17:34:00,0.7888050765828509
2025-05-08 17:41:00,0.7888050765828509
2025-05-08 17:47:00,0.7670938216429439
2025-05-08 17:53:00,0.7459801523487937
2025-05-08 18:00:00,0.7564633275546291
2025-05-08 18:06:00,0.8340884765952224
2025-05-08 18:13:00,0.8458098281751337
2025-05-08 18:19:00,0.8819714875603583
2025-05-08 18:26:00,0.8576958985908941
2025-05-08 18:32:00,0.8576958985908941
2025-05-08 18:39:00,0.8340884765952224
2025-05-08 18:45:00,0.8576958985908941
2025-05-08 18:51:00,0.9457091168586576
2025-05-08 18:58:00,0.9326033468832199
2025-05-08 19:04:00,0.8943657337095816
2025-05-08 19:11:00,0.8458098281751337
2025-05-08 19:17:00,0.8340884765952224
2025-05-08 19:24:00,0.8111308307896873
2025-05-08 19:30:00,0.7998900656338787
2025-05-08 19:37:00,0.8225295611543618
2025-05-08 19:43:00,0.8819714875603583
2025-05-08 19:49:00,0.8697490026177834
2025-05-08 19:56:00,0.8576958985908941
2025-05-08 20:02:00,0.7778737048694307
2025-05-08 20:09:00,0.7888050765828509
2025-05-08 20:15:00,0.8340884765952224
2025-05-08 20:22:00,0.8458098281751337
2025-05-08 20:28:00,0.8819714875603583
2025-05-08 20:35:00,0.8697490026177834
2025-05-08 20:41:00,0.8819714875603583
2025-05-08 20:47:00,0.8576958985908941
2025-05-08 20:54:00,0.8458098281751337
2025-05-08 21:00:00,0.7998900656338787
2025-05-08 21:07:00,0.8111308307896873
2025-05-08 21:13:00,0.7778737048694307
2025-05-08 21:20:00,0.7998900656338787
2025-05-08 21:26:00,0.8819714875603583
2025-05-08 21:33:00,0.8943657337095816
2025-05-08 21:39:00,0.8458098281751337
2025-05-08 21:45:00,0.8111308307896873
2025-05-08 21:52:00,0.8225295611543618
2025-05-08 21:58:00,0.8458098281751337
2025-05-08 22:05:00,0.8576958985908941
2025-05-08 22:11:00,0.8576958985908941
2025-05-08 22:18:00,0.8225295611543618
2025-05-08 22:24:00,0.8697490026177834
2025-05-08 22:31:00,0.8458098281751337
2025-05-08 22:37:00,0.8576958985908941
2025-05-08 22:43:00,0.8576958985908941
2025-05-08 22:50:00,0.8458098281751337
2025-05-08 22:56:00,0.8576958985908941
2025-05-08 23:03:00,0.8340884765952224
2025-05-08 23:09:00,0.8458098281751337
2025-05-08 23:16:00,0.8225295611543618
2025-05-08 23:22:00,0.7998900656338787
2025-05-08 23:28:00,0.7888050765828509
2025-05-08 23:35:00,0.7778737048694307
2025-05-08 23:41:00,0.7998900656338787
2025-05-08 23:48:00,0.8819714875603583
2025-05-08 23:54:00,0.7670938216429439
2025-05-09 00:01:00,0.7888050765828509
2025-05-09 00:07:00,0.8576958985908941
2025-05-09 00:14:00,0.8458098281751337
2025-05-09 00:20:00,0.8697490026177834
2025-05-09 00:26:00,0.8943657337095816
2025-05-09 00:33:00,0.8340884765952224
2025-05-09 00:39:00,0.8111308307896873
2025-05-09 00:46:00,0.8225295611543618
2025-05-09 00:52:00,0.7998900656338787
2025-05-09 00:59:00,0.8111308307896873
2025-05-09 01:05:00,0.7888050765828509
2025-05-09 01:12:00,0.7670938216429439
2025-05-09 01:18:00,0.7888050765828509
2025-05-09 01:24:00,0.8111308307896873
2025-05-09 01:31:00,0.7998900656338787
2025-05-09 01:37:00,0.7888050765828509
2025-05-09 01:44:00,0.8111308307896873
2025-05-09 01:50:00,0.8111308307896873
2025-05-09 01:57:00,0.7888050765828509
2025-05-09 02:03:00,0.8111308307896873
2025-05-09 02:10:00,0.8225295611543618
2025-05-09 02:16:00,0.8458098281751337
2025-05-09 02:22:00,0.8458098281751337
2025-05-09 02:29:00,0.8697490026177834
2025-05-09 02:35:00,0.9069341548063794
2025-05-09 02:42:00,0.8943657337095816
2025-05-09 02:48:00,0.8943657337095816
2025-05-09 02:55:00,0.8943657337095816
2025-05-09 03:01:00,0.8458098281751337
2025-05-09 03:08:00,0.8340884765952224
2025-05-09 03:14:00,0.8340884765952224
2025-05-09 03:20:00,0.8576958985908941
2025-05-09 03:27:00,0.9069341548063794
2025-05-09 03:33:00,0.9069341548063794
2025-05-09 03:40:00,0.8458098281751337
2025-05-09 03:46:00,0.8111308307896873
